timestamp,fitness,pickle_path,function_string,number of generations
20250701_164106,0.5326223753063521,Results\genome_20250701_164106.pkl,"n4 = const() | n5 = floor(n4) | n6 = atan(n4) | n7 = one() | n8 = sin(x1) | n9 = sum(n8, n8) | n10 = acos(n5) | n11 = floor(n5) | n12 = sin(n7) | n13 = abs(n9) | n14 = sin(n6) | n15 = aminus(n9, n11) | n16 = sin(x1) | n17 = exp(n5, n15) | n18 = one() | n19 = sqrt(n9) | n20 = atan(n12) | n21 = sqrtxy(x0, x1) | n22 = squared(n17) | n23 = mult(n22, x1) | n24 = sum(n9, n22) | n25 = sqrtxy(n17, n14) | n26 = gt(n17, x2) | n27 = min(x2, n10) | n28 = one() | n29 = acos(n24) | n30 = min(n22, n12) | n31 = sum(x3, n19) | n32 = sqrt(n27) | n33 = zero() | Outputs: n22, n30, n26, n17, n24, n29, n31, n27, n27 |  | Unrolled output expression 0: | squared(exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const()))))) | Unrolled output expression 1: | min(squared(exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const()))))), sin(one())) | Unrolled output expression 2: | gt(exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const())))), x2) | Unrolled output expression 3: | exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const())))) | Unrolled output expression 4: | sum(sum(sin(x1), sin(x1)), squared(exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const())))))) | Unrolled output expression 5: | acos(sum(sum(sin(x1), sin(x1)), squared(exp(floor(const()), aminus(sum(sin(x1), sin(x1)), floor(floor(const()))))))) | Unrolled output expression 6: | sum(x3, sqrt(sum(sin(x1), sin(x1)))) | Unrolled output expression 7: | min(x2, acos(floor(const()))) | Unrolled output expression 8: | min(x2, acos(floor(const()))) | ",999
20250701_170046,0.7013976286679473,Results\genome_20250701_170046.pkl,"n4 = mult(x3, x0) | n5 = min(x0, x3) | n6 = ceil(n4) | n7 = round(n5) | n8 = one() | n9 = acos(n7) | n10 = min(x3, n6) | n11 = inv(n9) | n12 = gt(n7, n7) | n13 = sin(x1) | n14 = sqrt(x1) | n15 = gt(x2, x1) | n16 = one() | n17 = sum(n7, n15) | n18 = pow(n12, n6) | n19 = exp(x2, n17) | n20 = max(n7, n6) | n21 = one() | n22 = mult(n11, n12) | n23 = mult(x0, n17) | n24 = squared(n23) | n25 = mult(x0, x0) | n26 = squared(n22) | n27 = acos(x1) | n28 = sum(n21, n4) | n29 = sin(n10) | n30 = exp(x1, n12) | n31 = gt(n24, x2) | n32 = atan(x1) | n33 = sqrt(x0) | Outputs: n5, n14, n29, n9, n31, n18, n16, n11, n12 |  | Unrolled output expression 0: | min(x0, x3) | Unrolled output expression 1: | sqrt(x1) | Unrolled output expression 2: | sin(min(x3, ceil(mult(x3, x0)))) | Unrolled output expression 3: | acos(round(min(x0, x3))) | Unrolled output expression 4: | gt(squared(mult(x0, sum(round(min(x0, x3)), gt(x2, x1)))), x2) | Unrolled output expression 5: | pow(gt(round(min(x0, x3)), round(min(x0, x3))), ceil(mult(x3, x0))) | Unrolled output expression 6: | one() | Unrolled output expression 7: | inv(acos(round(min(x0, x3)))) | Unrolled output expression 8: | gt(round(min(x0, x3)), round(min(x0, x3))) | ",999
20250701_171244,0.20805458038020797,Results\genome_20250701_171244.pkl,"n4 = pow(x0, x0) | n5 = floor(x3) | n6 = inv(n4) | n7 = one() | n8 = atan(n4) | n9 = const() | n10 = gt(x1, n9) | n11 = one() | n12 = pow(n7, n11) | n13 = acos(n5) | n14 = aminus(x2, n6) | n15 = ceil(x2) | n16 = gt(n6, n10) | n17 = squared(n10) | n18 = aminus(n12, n6) | n19 = const() | n20 = sum(n9, n13) | n21 = min(n19, x2) | n22 = exp(n14, x2) | n23 = floor(x2) | n24 = exp(n6, n9) | n25 = max(n21, n17) | n26 = min(n22, x2) | n27 = acos(x3) | n28 = gt(x1, x1) | n29 = inv(x1) | n30 = floor(n12) | n31 = one() | n32 = ceil(x2) | n33 = sum(x0, n15) | Outputs: n19, n4, n14, n16, n13, n9, n24, n24, n10 |  | Unrolled output expression 0: | const() | Unrolled output expression 1: | pow(x0, x0) | Unrolled output expression 2: | aminus(x2, inv(pow(x0, x0))) | Unrolled output expression 3: | gt(inv(pow(x0, x0)), gt(x1, const())) | Unrolled output expression 4: | acos(floor(x3)) | Unrolled output expression 5: | const() | Unrolled output expression 6: | exp(inv(pow(x0, x0)), const()) | Unrolled output expression 7: | exp(inv(pow(x0, x0)), const()) | Unrolled output expression 8: | gt(x1, const()) | ",999
20250703_135448,0.0,Results\genome_20250703_135448.pkl,"n1 = sqrtxy(x0, x0) | n2 = const() | n3 = inv(n1) | n4 = sum(x0, n3) | n5 = abs(n3) | n6 = one() | n7 = inv(x0) | n8 = sum(x0, n5) | n9 = sqrt(n3) | n10 = zero() | n11 = squared(n6) | n12 = aminus(n2, n2) | n13 = sqrtxy(x0, n4) | n14 = round(n4) | n15 = const() | n16 = gt(n4, n7) | n17 = gt(n14, x0) | n18 = round(x0) | n19 = sum(x0, n12) | n20 = sum(x0, n9) | n21 = pow(n19, n1) | n22 = sqrt(x0) | n23 = zero() | n24 = abs(x0) | n25 = one() | n26 = pow(n24, x0) | n27 = one() | n28 = one() | n29 = const() | n30 = sqrt(n28) | Outputs: n12 |  | Unrolled output expression 0: | aminus(const(), const()) | ",99
20250703_135940,0.0,Results\genome_20250703_135940.pkl,"n1 = zero() | n2 = gt(n1, n1) | n3 = pow(n1, x0) | n4 = inv(n2) | n5 = inv(x0) | n6 = const() | n7 = zero() | n8 = inv(x0) | n9 = zero() | n10 = sqrt(n2) | n11 = gt(n4, x0) | n12 = round(x0) | n13 = sqrtxy(n4, n12) | n14 = gt(n2, n4) | n15 = const() | n16 = inv(n3) | n17 = gt(n13, x0) | n18 = inv(x0) | n19 = max(n1, n13) | n20 = abs(n6) | n21 = aminus(x0, n15) | n22 = squared(n6) | n23 = max(x0, x0) | n24 = inv(n1) | n25 = abs(n9) | n26 = zero() | n27 = sqrtxy(n22, x0) | n28 = aminus(x0, n22) | n29 = mult(x0, n11) | n30 = sqrt(n28) | Outputs: n14 |  | Unrolled output expression 0: | gt(gt(zero(), zero()), inv(gt(zero(), zero()))) | ",102
20250703_140004,0.0,Results\genome_20250703_140004.pkl,"n1 = aminus(x0, x0) | n2 = gt(x0, n1) | n3 = gt(n1, n1) | n4 = aminus(x0, n3) | n5 = const() | n6 = sqrtxy(n3, x0) | n7 = gt(n4, x0) | n8 = zero() | n9 = sqrtxy(x0, n1) | n10 = squared(n2) | n11 = one() | n12 = squared(x0) | n13 = max(n5, x0) | n14 = aminus(n9, n11) | n15 = sqrtxy(n6, n13) | n16 = squared(x0) | n17 = round(x0) | n18 = one() | n19 = round(x0) | n20 = round(n13) | n21 = zero() | n22 = const() | n23 = inv(n3) | n24 = sum(n4, n6) | n25 = mult(n13, n24) | n26 = abs(x0) | n27 = min(x0, n6) | n28 = mult(x0, x0) | n29 = pow(x0, n2) | n30 = sum(n9, x0) | Outputs: n1 |  | Unrolled output expression 0: | aminus(x0, x0) | ",1000
20250703_140400,0.9503876594066443,Results\genome_20250703_140400.pkl,"n1 = sqrtxy(x0, x0) | n2 = sum(n1, x0) | n3 = sum(x0, n2) | n4 = gt(n2, n3) | n5 = max(n3, n2) | n6 = min(n1, n3) | n7 = const() | n8 = const() | n9 = pow(x0, n3) | n10 = abs(n7) | n11 = zero() | n12 = gt(x0, n7) | n13 = min(n7, n12) | n14 = min(n6, n7) | n15 = aminus(n7, n2) | n16 = gt(n2, n2) | n17 = sqrt(n4) | n18 = aminus(n16, n8) | n19 = round(n7) | n20 = sqrtxy(n14, x0) | n21 = zero() | n22 = sqrt(n11) | n23 = sqrt(n4) | n24 = zero() | n25 = sqrt(n12) | n26 = pow(n18, n8) | n27 = round(n11) | n28 = min(n11, n27) | n29 = sum(n20, n2) | n30 = sum(n19, n12) | Outputs: n14 |  | Unrolled output expression 0: | min(min(sqrtxy(x0, x0), sum(x0, sum(sqrtxy(x0, x0), x0))), const()) | ",2276
20250703_140717,0.8187241438617864,Results\genome_20250703_140717.pkl,"n1 = max(x0, x0) | n2 = const() | n3 = squared(n1) | n4 = sum(n2, x0) | n5 = round(n4) | n6 = aminus(x0, n5) | n7 = inv(n4) | n8 = abs(n7) | n9 = min(n5, n2) | n10 = pow(n6, n9) | n11 = mult(x0, n7) | n12 = sum(n6, n8) | n13 = sqrt(n5) | n14 = aminus(n13, n7) | n15 = inv(n14) | n16 = const() | n17 = gt(n6, n2) | n18 = sqrt(n9) | n19 = sqrt(n2) | n20 = sqrt(n6) | n21 = aminus(n5, n17) | n22 = aminus(n16, n19) | n23 = squared(n15) | n24 = sqrtxy(n23, n1) | n25 = aminus(n6, n8) | n26 = max(n17, n1) | n27 = aminus(n12, n2) | n28 = sqrtxy(n1, n9) | n29 = pow(n26, n6) | n30 = sum(n4, n15) | Outputs: n30 |  | Unrolled output expression 0: | sum(sum(const(), x0), inv(aminus(sqrt(round(sum(const(), x0))), inv(sum(const(), x0))))) | ",9999
20250703_140958,0.8334543839564639,Results\genome_20250703_140958.pkl,"n1 = min(x0, x0) | n2 = round(x0) | n3 = pow(n2, x0) | n4 = const() | n5 = aminus(n1, n3) | n6 = gt(n1, n5) | n7 = sum(n1, n4) | n8 = max(n3, x0) | n9 = one() | n10 = one() | n11 = sum(n5, n8) | n12 = abs(n3) | n13 = min(n8, n6) | n14 = round(n7) | n15 = one() | n16 = const() | n17 = const() | n18 = sum(n6, n7) | n19 = sqrtxy(n7, n5) | n20 = sum(x0, n1) | n21 = pow(n4, n12) | n22 = round(n16) | n23 = min(n14, n21) | n24 = zero() | n25 = round(n15) | n26 = gt(n14, n3) | n27 = max(n7, x0) | n28 = min(n26, x0) | n29 = squared(n3) | n30 = squared(n3) | Outputs: n18 |  | Unrolled output expression 0: | sum(gt(min(x0, x0), aminus(min(x0, x0), pow(round(x0), x0))), sum(min(x0, x0), const())) | ",9999
20250703_141145,0.3172846422165083,Results\genome_20250703_141145.pkl,"n1 = inv(x0) | n2 = gt(n1, x0) | n3 = zero() | n4 = sqrtxy(x0, n3) | n5 = min(x0, n4) | n6 = atan(n1) | n7 = aminus(n1, n5) | n8 = const() | n9 = aminus(n4, x0) | n10 = squared(n8) | n11 = aminus(n1, n7) | n12 = squared(n9) | n13 = aminus(n5, n2) | n14 = pow(n11, n13) | n15 = sqrtxy(x0, n10) | n16 = floor(n15) | n17 = gt(n14, n13) | n18 = sqrtxy(x0, x0) | n19 = one() | n20 = mult(n7, n11) | n21 = inv(x0) | n22 = floor(n6) | n23 = inv(n10) | n24 = inv(n20) | n25 = const() | n26 = zero() | n27 = squared(n10) | n28 = min(n19, n27) | n29 = ceil(n6) | n30 = one() | Outputs: n14 |  | Unrolled output expression 0: | pow(aminus(inv(x0), aminus(inv(x0), min(x0, sqrtxy(x0, zero())))), aminus(min(x0, sqrtxy(x0, zero())), gt(inv(x0), x0))) | ",999
20250703_141318,0.26469366152238716,Results\genome_20250703_141318.pkl,"n1 = pow(x0, x0) | n2 = gt(n1, n1) | n3 = round(x0) | n4 = round(n2) | n5 = mult(n3, x0) | n6 = zero() | n7 = zero() | n8 = const() | n9 = ceil(x0) | n10 = squared(n1) | n11 = pow(n7, n4) | n12 = aminus(n5, n1) | n13 = zero() | n14 = abs(x0) | n15 = min(x0, n9) | n16 = aminus(n1, n1) | n17 = max(n10, n2) | n18 = one() | n19 = pow(n16, n3) | n20 = const() | n21 = gt(n15, n12) | n22 = one() | n23 = sqrtxy(n21, n6) | n24 = zero() | n25 = exp(n12, x0) | n26 = zero() | n27 = exp(x0, n10) | n28 = gt(x0, n23) | n29 = one() | n30 = mult(n1, n9) | Outputs: n23 |  | Unrolled output expression 0: | sqrtxy(gt(min(x0, ceil(x0)), aminus(mult(round(x0), x0), pow(x0, x0))), zero()) | ",999
20250703_141356,1.0,Results\genome_20250703_141356.pkl,"n1 = pow(x0, x0) | n2 = min(n1, n1) | n3 = sin(x0) | n4 = sqrt(x0) | n5 = pow(x0, x0) | n6 = round(n1) | n7 = floor(n3) | n8 = mult(x0, n7) | n9 = one() | n10 = floor(n6) | n11 = mult(x0, x0) | n12 = pow(n2, x0) | n13 = const() | n14 = mult(n5, x0) | n15 = sum(n12, n6) | n16 = abs(n14) | n17 = abs(n5) | n18 = ceil(n15) | n19 = sum(x0, x0) | n20 = sqrtxy(n4, n2) | n21 = const() | n22 = aminus(n2, n16) | n23 = max(n5, x0) | n24 = sum(x0, n14) | n25 = pow(x0, x0) | n26 = squared(n14) | n27 = sin(n25) | n28 = const() | n29 = mult(x0, n1) | n30 = pow(n27, n10) | Outputs: n3 |  | Unrolled output expression 0: | sin(x0) | ",999
20250703_141512,0.9020379656209007,Results\genome_20250703_141512.pkl,"n1 = pow(x0, x0) | n2 = exp(x0, x0) | n3 = sqrtxy(n2, x0) | n4 = inv(n3) | n5 = squared(n3) | n6 = zero() | n7 = floor(n2) | n8 = sum(n7, n5) | n9 = floor(n8) | n10 = sum(x0, x0) | n11 = sqrt(n4) | n12 = one() | n13 = squared(x0) | n14 = sum(n8, x0) | n15 = const() | n16 = sqrtxy(x0, n14) | n17 = exp(n8, n5) | n18 = abs(n7) | n19 = zero() | n20 = zero() | n21 = max(n18, n3) | n22 = sum(n6, n4) | n23 = sum(n19, n19) | n24 = ceil(n3) | n25 = sqrt(n23) | n26 = squared(n16) | n27 = abs(x0) | n28 = zero() | n29 = aminus(n16, n10) | n30 = min(n15, n14) | Outputs: n30 |  | Unrolled output expression 0: | min(const(), sum(sum(floor(exp(x0, x0)), squared(sqrtxy(exp(x0, x0), x0))), x0)) | ",999
20250703_142104,0.43610580404017385,Results\genome_20250703_142104.pkl,"n1 = pow(x0, x0) | n2 = sqrt(n1) | n3 = sum(n1, n2) | n4 = gt(n3, n3) | n5 = gt(x0, n1) | n6 = inv(x0) | n7 = round(n3) | n8 = sqrt(x0) | n9 = sum(n6, n8) | n10 = squared(x0) | n11 = floor(n9) | n12 = exp(n11, n1) | n13 = squared(n10) | n14 = min(n13, x0) | n15 = div(n7, n8) | n16 = pow(n11, n8) | n17 = zero() | n18 = inv(x0) | n19 = abs(n2) | n20 = div(n5, n5) | n21 = aminus(n3, x0) | n22 = aminus(n12, x0) | n23 = inv(x0) | n24 = mult(n6, n1) | n25 = min(x0, x0) | n26 = gt(n14, n21) | n27 = floor(n16) | n28 = sqrt(n4) | n29 = aminus(n11, n9) | n30 = sqrt(x0) | Outputs: n26 |  | Unrolled output expression 0: | gt(min(squared(squared(x0)), x0), aminus(sum(pow(x0, x0), sqrt(pow(x0, x0))), x0)) | ",999
20250703_142122,0.824826554317464,Results\genome_20250703_142122.pkl,"n1 = floor(x0) | n2 = const() | n3 = min(x0, n2) | n4 = exp(n3, n1) | n5 = aminus(n1, n1) | n6 = div(x0, n1) | n7 = sqrt(n2) | n8 = mult(x0, n3) | n9 = inv(n4) | n10 = gt(x0, x0) | n11 = sqrt(x0) | n12 = round(n4) | n13 = gt(n11, n7) | n14 = ceil(x0) | n15 = min(n13, n9) | n16 = floor(n15) | n17 = min(n1, x0) | n18 = div(n7, n11) | n19 = zero() | n20 = pow(n16, n9) | n21 = sqrt(x0) | n22 = round(x0) | n23 = const() | n24 = one() | n25 = sum(n6, x0) | n26 = gt(n16, n7) | n27 = floor(n14) | n28 = gt(n24, n16) | n29 = inv(x0) | n30 = div(n2, n28) | Outputs: n4 |  | Unrolled output expression 0: | exp(min(x0, const()), floor(x0)) | ",999
20250703_142257,0.8067227585653614,Results\genome_20250703_142257.pkl,"n1 = floor(x0) | n2 = sum(x0, n1) | n3 = mult(n1, n1) | n4 = squared(x0) | n5 = abs(x0) | n6 = const() | n7 = inv(n3) | n8 = const() | n9 = gt(n2, n3) | n10 = squared(x0) | n11 = gt(n3, n8) | n12 = squared(n2) | n13 = sum(n6, n1) | n14 = exp(n9, n10) | n15 = div(x0, x0) | n16 = max(n9, n15) | n17 = ceil(x0) | n18 = zero() | n19 = ceil(n18) | n20 = squared(n15) | n21 = sum(n13, n9) | n22 = zero() | n23 = mult(n5, n13) | n24 = mult(n15, n4) | n25 = div(x0, n12) | n26 = squared(x0) | n27 = zero() | n28 = one() | n29 = zero() | n30 = squared(n26) | Outputs: n21 |  | Unrolled output expression 0: | sum(sum(const(), floor(x0)), gt(sum(x0, floor(x0)), mult(floor(x0), floor(x0)))) | ",9999
